ID,year,CREATE DATE,ww_NUM,temp_ww,temp_Unit_type_RMA,PROCESS TYPE,RESULT,FAIL CODE,DESCRIPTION,MODEL NUMBER,SERIAL NUMBER,TARGET_YIELD,PASS_YIELD,FAIL,PASS
2004,2024,11/13/2024 7:42,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445103,0.975,1,0,1
2005,2024,11/13/2024 7:47,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445108,0.975,1,0,1
2006,2024,11/13/2024 7:47,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445114,0.975,1,0,1
2009,2024,11/13/2024 9:07,58,WW58,RMA,SF1,PASS,,,0825602-001,93022206697,0.975,1,0,1
2011,2024,11/13/2024 9:07,58,WW58,RMA,SF2,PASS,,,0825602-001,93022206697,0.975,1,0,1
2012,2024,11/13/2024 9:27,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445115,0.975,1,0,1
2013,2024,11/13/2024 13:18,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445112,0.975,1,0,1
2014,2024,11/13/2024 14:00,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455083,0.975,1,0,1
2015,2024,11/13/2024 14:02,58,WW58,RMA,SF1,PASS,,,0844243-000,93018085297,0.975,1,0,1
2016,2024,11/13/2024 14:10,58,WW58,RMA,DV2,FAIL,WR_ASS,SW1 Key contact wrong installation,0849263-001,93024305158,0.975,0,1,0
2017,2024,11/13/2024 14:36,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455078,0.975,1,0,1
2018,2024,11/13/2024 14:55,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455084,0.975,1,0,1
2019,2024,11/13/2024 15:35,58,WW58,RMA,SF3,PASS,,,0825602-001,93015495011,0.975,1,0,1
2020,2024,11/13/2024 15:36,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455089,0.975,1,0,1
2021,2024,11/13/2024 15:54,58,WW58,RMA,SF3,PASS,,,0825602-001,93016460647,0.975,1,0,1
2022,2024,11/13/2024 15:58,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445122,0.975,1,0,1
2023,2024,11/13/2024 17:30,58,WW58,RMA,SF3,PASS,,,0825602-001,93022206697,0.975,1,0,1
2024,2024,11/13/2024 17:59,58,WW58,CRG,SF1,PASS,,,0844243-000,93017025341,0.975,1,0,1
2025,2024,11/13/2024 18:20,58,WW58,RMA,SF1,PASS,,,0844243-000,93018015209,0.975,1,0,1
2026,2024,11/13/2024 18:22,58,WW58,RMA,DV2,FAIL,WR_ASS,SW4 cable missing connection,0849263-001,93023365000,0.975,0,1,0
2027,2024,11/13/2024 18:25,58,WW58,RMA,DV2,FAIL,WR_ASS,SW1 Key contact wrong installation,0849263-001,93023365000,0.975,0,1,0
2028,2024,11/13/2024 18:27,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455079,0.975,1,0,1
2029,2024,11/14/2024 7:52,58,WW58,RMA,SF1,PASS,,,0849264-001,93024255022,0.975,1,0,1
2030,2024,11/14/2024 8:49,58,WW58,RMA,SF1,PASS,,,0849264-001,93024275088,0.975,1,0,1
2031,2024,11/14/2024 9:59,58,WW58,RMA,SF1,PASS,,,0849264-001,93024255012,0.975,1,0,1
2032,2024,11/14/2024 10:57,58,WW58,RMA,SF1,PASS,,,0844243-000,93022195219,0.975,1,0,1
2033,2024,11/14/2024 10:57,58,WW58,CRG,SF1,PASS,,,0844243-000,93013010022,0.975,1,0,1
2034,2024,11/14/2024 12:51,58,WW58,RMA,SF1,PASS,,,0567096-010,93023355005,0.975,1,0,1
2035,2024,11/14/2024 13:54,58,WW58,RMA,SF1,PASS,,,0708769-005,93021445096,0.975,1,0,1
2036,2024,11/14/2024 14:30,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445119,0.975,1,0,1
2037,2024,11/14/2024 14:55,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455085,0.975,1,0,1
2038,2024,11/14/2024 15:10,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455088,0.975,1,0,1
2039,2024,11/14/2024 15:26,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455087,0.975,1,0,1
2040,2024,11/14/2024 15:43,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445110,0.975,1,0,1
2041,2024,11/14/2024 15:58,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445113,0.975,1,0,1
2042,2024,11/14/2024 17:28,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445116,0.975,1,0,1
2043,2024,11/14/2024 17:44,58,WW58,RMA,DV2,FAIL,AIR,Air Fitting  Damage,0849263-001,93024325014,0.975,0,1,0
2044,2024,11/14/2024 17:49,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455077,0.975,1,0,1
2045,2024,11/14/2024 18:19,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445121,0.975,1,0,1
2046,2024,11/15/2024 8:30,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455082,0.975,1,0,1
2047,2024,11/15/2024 9:03,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455080,0.975,1,0,1
2048,2024,11/15/2024 9:29,58,WW58,RMA,SF1,PASS,,,0333057-002,93022045385,0.975,1,0,1
2049,2024,11/15/2024 10:14,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445117,0.975,1,0,1
2050,2024,11/15/2024 11:17,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455076,0.975,1,0,1
2051,2024,11/15/2024 13:20,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445118,0.975,1,0,1
2052,2024,11/15/2024 14:00,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445111,0.975,1,0,1
2053,2024,11/15/2024 14:08,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455081,0.975,1,0,1
2054,2024,11/15/2024 14:40,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445109,0.975,1,0,1
2055,2024,11/15/2024 15:00,58,WW58,CRG,SF1,PASS,,,0985417-000,93024445120,0.975,1,0,1
2056,2024,11/15/2024 15:26,58,WW58,CRG,SF1,PASS,,,0985417-000,93024455086,0.975,1,0,1
2057,2024,11/16/2024 15:51,58,WW58,RMA,DV2,FAIL,VAC,- 208-220 VAC 10 AMPS damage,0825602-001,93012160050,0.975,0,1,0
2058,2024,11/18/2024 9:24,59,WW59,CRG,SF1,PASS,,,0985417-000,93024465010,0.975,1,0,1
2059,2024,11/18/2024 9:26,59,WW59,CRG,SF1,PASS,,,0985417-000,93024465010,0.975,1,0,1
2060,2024,11/18/2024 9:55,59,WW59,CRG,SF1,PASS,,,0985417-000,93024445107,0.975,1,0,1
2061,2024,11/18/2024 13:16,59,WW59,CRG,SF1,PASS,,,0985417-000,93024465011,0.975,1,0,1
2062,2024,11/18/2024 14:35,59,WW59,RMA,DV2,FAIL,LED,LP3 MOUNT(N) LED red does not work,0825602-001,93010180001,0.975,0,1,0
2063,2024,11/18/2024 14:48,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455059,0.975,1,0,1
2064,2024,11/18/2024 14:49,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455057,0.975,1,0,1
2065,2024,11/18/2024 14:56,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455060,0.975,1,0,1
2066,2024,11/18/2024 15:16,59,WW59,CRG,SF1,PASS,,,0855143-000,93024455097,0.975,1,0,1
2067,2024,11/18/2024 15:45,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455069,0.975,1,0,1
2068,2024,11/18/2024 17:19,59,WW59,CRG,SF1,PASS,,,0855143-000,93024455090,0.975,1,0,1
2069,2024,11/18/2024 17:56,59,WW59,CRG,SF1,PASS,,,0855143-000,93024455093,0.975,1,0,1
2070,2024,11/18/2024 18:37,59,WW59,CRG,SF1,PASS,,,0855143-000,93024455098,0.975,1,0,1
2071,2024,11/19/2024 7:43,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465003,0.975,1,0,1
2072,2024,11/19/2024 8:17,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455064,0.975,1,0,1
2073,2024,11/19/2024 8:18,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455061,0.975,1,0,1
2074,2024,11/19/2024 8:27,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465001,0.975,1,0,1
2075,2024,11/19/2024 8:43,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455062,0.975,1,0,1
2076,2024,11/19/2024 8:44,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455047,0.975,1,0,1
2077,2024,11/19/2024 9:20,59,WW59,CRG,SF1,FAIL,LED,n lp2 mount not lit,0326594-005,93024455051,0.975,0,1,0
2078,2024,11/19/2024 9:24,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455063,0.975,1,0,1
2079,2024,11/19/2024 9:24,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455072,0.975,1,0,1
2080,2024,11/19/2024 9:29,59,WW59,CRG,SF1,PASS,,,0855143-000,93024455094,0.975,1,0,1
2081,2024,11/19/2024 9:34,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455051,0.975,1,0,1
2082,2024,11/19/2024 10:14,59,WW59,RMA,SF1,PASS,,,0825602-001,93012010079,0.975,1,0,1
2083,2024,11/19/2024 10:14,59,WW59,RMA,SF2,PASS,,,0825602-001,93012010079,0.975,1,0,1
2084,2024,11/19/2024 11:06,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455075,0.975,1,0,1
2085,2024,11/19/2024 11:06,59,WW59,CRG,SF1,PASS,,,0855143-000,93024455092,0.975,1,0,1
2086,2024,11/19/2024 13:43,59,WW59,CRG,SF1,PASS,,,0855143-000,93024455095,0.975,1,0,1
2087,2024,11/19/2024 13:44,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455067,0.975,1,0,1
2088,2024,11/19/2024 17:32,59,WW59,RMA,SF1,PASS,,,0825602-001,93009500123,0.975,1,0,1
2089,2024,11/19/2024 17:33,59,WW59,RMA,SF2,PASS,,,0825602-001,93009500123,0.975,1,0,1
2090,2024,11/19/2024 17:37,59,WW59,CRG,SF1,PASS,,,0855143-000,93024465048,0.975,1,0,1
2091,2024,11/19/2024 18:04,59,WW59,CRG,SF1,PASS,,,0855143-000,93024455096,0.975,1,0,1
2092,2024,11/19/2024 18:11,59,WW59,RMA,SF1,PASS,,,0731979-002,93020435334,0.975,1,0,1
2093,2024,11/19/2024 18:11,59,WW59,CRG,SF1,PASS,,,0849263-001,93024475000,0.975,1,0,1
2094,2024,11/20/2024 7:46,59,WW59,CRG,SF1,PASS,,,0855143-000,93024465049,0.975,1,0,1
2095,2024,11/20/2024 8:51,59,WW59,CRG,SF1,PASS,,,0855143-000,93024465047,0.975,1,0,1
2096,2024,11/20/2024 9:52,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465006,0.975,1,0,1
2097,2024,11/20/2024 9:53,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455046,0.975,1,0,1
2098,2024,11/20/2024 9:55,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455052,0.975,1,0,1
2099,2024,11/20/2024 10:11,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465002,0.975,1,0,1
2100,2024,11/20/2024 10:13,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455049,0.975,1,0,1
2101,2024,11/20/2024 10:22,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455048,0.975,1,0,1
2102,2024,11/20/2024 10:38,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455053,0.975,1,0,1
2103,2024,11/20/2024 10:41,59,WW59,CRG,SF1,PASS,,,0855143-000,93024455091,0.975,1,0,1
2104,2024,11/20/2024 10:43,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455050,0.975,1,0,1
2105,2024,11/20/2024 10:50,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455054,0.975,1,0,1
2106,2024,11/20/2024 10:58,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465000,0.975,1,0,1
2107,2024,11/20/2024 11:05,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465007,0.975,1,0,1
2108,2024,11/20/2024 11:11,59,WW59,CRG,SF1,PASS,,,0326594-005,93024455055,0.975,1,0,1
2109,2024,11/20/2024 14:14,59,WW59,RMA,SF1,PASS,,,0820488-000,93023365741,0.975,1,0,1
2110,2024,11/20/2024 14:15,59,WW59,CRG,SF1,PASS,,,0855143-000,93024465046,0.975,1,0,1
2111,2024,11/20/2024 14:24,59,WW59,RMA,SF1,PASS,,,0825602-000,93021335553,0.975,1,0,1
2112,2024,11/20/2024 14:25,59,WW59,RMA,SF2,PASS,,,0825602-000,93021335553,0.975,1,0,1
2113,2024,11/20/2024 14:45,59,WW59,RMA,DV2,FAIL,LED,Red led  not lit,0326594-005,93022336066,0.975,0,1,0
2114,2024,11/20/2024 14:45,59,WW59,RMA,DV2,FAIL,VAC,Vacuum tube bend,0326594-005,93022336066,0.975,0,1,0
2115,2024,11/20/2024 15:03,59,WW59,RMA,DV2,FAIL,Plugin,E84 : LP3 LP4 error,0731979-002,93020015030,0.975,0,1,0
2116,2024,11/20/2024 15:38,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455066,0.975,1,0,1
2117,2024,11/20/2024 15:38,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455065,0.975,1,0,1
2118,2024,11/20/2024 15:39,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455058,0.975,1,0,1
2119,2024,11/20/2024 15:49,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465005,0.975,1,0,1
2120,2024,11/20/2024 15:49,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465008,0.975,1,0,1
2121,2024,11/20/2024 15:49,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465009,0.975,1,0,1
2122,2024,11/20/2024 15:49,59,WW59,CRG,SF1,PASS,,,0326594-005,93024465004,0.975,1,0,1
2123,2024,11/20/2024 17:24,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465026,0.975,1,0,1
2124,2024,11/20/2024 17:33,59,WW59,RMA,SF1,PASS,,,0696003-000,93023505039,0.975,1,0,1
2125,2024,11/20/2024 17:36,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465025,0.975,1,0,1
2126,2024,11/20/2024 17:47,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465024,0.975,1,0,1
2127,2024,11/20/2024 18:01,59,WW59,RMA,SF1,PASS,,,0524934-006,93024245130,0.975,1,0,1
2128,2024,11/20/2024 18:31,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465016,0.975,1,0,1
2129,2024,11/20/2024 18:41,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465014,0.975,1,0,1
2130,2024,11/21/2024 7:37,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465023,0.975,1,0,1
2131,2024,11/21/2024 7:49,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465022,0.975,1,0,1
2132,2024,11/21/2024 8:02,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465019,0.975,1,0,1
2133,2024,11/21/2024 8:14,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465020,0.975,1,0,1
2134,2024,11/21/2024 8:58,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465015,0.975,1,0,1
2135,2024,11/21/2024 9:02,59,WW59,RMA,DV2,FAIL,ACS,AC-to G short Cable No K7-3 burn,0524934-006,93024325074,0.975,0,1,0
2136,2024,11/21/2024 9:15,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465029,0.975,1,0,1
2137,2024,11/21/2024 9:27,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465027,0.975,1,0,1
2138,2024,11/21/2024 9:39,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465030,0.975,1,0,1
2139,2024,11/21/2024 10:42,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465034,0.975,1,0,1
2140,2024,11/21/2024 10:58,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465017,0.975,1,0,1
2141,2024,11/21/2024 11:15,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465028,0.975,1,0,1
2142,2024,11/21/2024 12:53,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465032,0.975,1,0,1
2143,2024,11/21/2024 13:07,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465021,0.975,1,0,1
2144,2024,11/21/2024 13:09,59,WW59,RMA,DV2,PASS,,,0849264-001,93024375061,0.975,1,0,1
2145,2024,11/21/2024 13:22,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465018,0.975,1,0,1
2146,2024,11/21/2024 13:38,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465033,0.975,1,0,1
2147,2024,11/21/2024 14:02,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465036,0.975,1,0,1
2148,2024,11/21/2024 14:40,59,WW59,RMA,SF1,PASS,,,0849264-001,93022515087,0.975,1,0,1
2149,2024,11/21/2024 15:13,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465035,0.975,1,0,1
2150,2024,11/21/2024 17:27,59,WW59,CRG,SF1,PASS,,,0844243-000,93024465031,0.975,1,0,1
2151,2024,11/21/2024 17:58,59,WW59,CRG,SF3,PASS,,,0831827-002,93019455053,0.975,1,0,1
2152,2024,11/21/2024 18:29,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455070,0.975,1,0,1
2153,2024,11/21/2024 18:29,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455074,0.975,1,0,1
2154,2024,11/22/2024 8:11,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455071,0.975,1,0,1
2155,2024,11/22/2024 8:11,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455068,0.975,1,0,1
2156,2024,11/22/2024 10:06,59,WW59,RMA,SF3,PASS,,,0825602-001,93009500123,0.975,1,0,1
2157,2024,11/22/2024 10:08,59,WW59,RMA,DV2,PASS,,,0524934-006,93024275013,0.975,1,0,1
2158,2024,11/22/2024 10:34,59,WW59,RMA,SF3,PASS,,,0825602-001,93012010079,0.975,1,0,1
2159,2024,11/22/2024 11:16,59,WW59,RMA,SF3,PASS,,,0825602-000,93021335553,0.975,1,0,1
2160,2024,11/22/2024 13:25,59,WW59,CRG,SF1,PASS,,,0731979-002,93024455073,0.975,1,0,1
2161,2024,11/22/2024 17:34,59,WW59,RMA,SF1,PASS,,,0844243-000,93018225210,0.975,1,0,1
2162,2024,11/22/2024 18:08,59,WW59,CRG,SF1,PASS,,,0708769-005,93024475008,0.975,1,0,1
2163,2024,11/22/2024 18:20,59,WW59,RMA,DV2,FAIL,WR_ASS,Nut at k7-1 loose,0524934-006,93024275013,0.975,0,1,0
2164,2024,11/22/2024 18:45,59,WW59,CRG,SF1,PASS,,,0708769-005,93024475012,0.975,1,0,1
2165,2024,11/23/2024 8:30,59,WW59,CRG,SF1,PASS,,,0708769-005,93024475007,0.975,1,0,1
2166,2024,11/23/2024 9:03,59,WW59,CRG,SF1,PASS,,,0831827-002,93022475775,0.975,1,0,1
2167,2024,11/23/2024 9:04,59,WW59,CRG,SF1,PASS,,,0731979-002,93023065583,0.975,1,0,1
2168,2024,11/23/2024 15:25,59,WW59,CRG,SF1,PASS,,,0708769-005,93024475009,0.975,1,0,1
2169,2024,11/23/2024 15:39,59,WW59,RMA,SF1,PASS,,,0333057-002,93024115079,0.975,1,0,1
2170,2024,11/23/2024 15:59,59,WW59,CRG,SF1,PASS,,,0708769-005,93024475010,0.975,1,0,1
2171,2024,11/23/2024 17:50,59,WW59,CRG,SF1,PASS,,,0708769-005,93024475011,0.975,1,0,1
2172,2024,11/23/2024 18:29,59,WW59,CRG,SF1,PASS,,,0708769-005,93024475014,0.975,1,0,1
2173,2024,11/25/2024 8:26,60,WW60,RMA,SF1,PASS,,,0326594-005,93014110208,0.975,1,0,1
2174,2024,11/25/2024 14:38,60,WW60,RMA,DV2,PASS,,,0749383-000,93024225028,0.975,1,0,1
2175,2024,11/25/2024 14:44,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475013,0.975,1,0,1
2176,2024,11/25/2024 17:47,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475017,0.975,1,0,1
2177,2024,11/25/2024 18:33,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475015,0.975,1,0,1
2178,2024,11/26/2024 8:12,60,WW60,RMA,SF1,PASS,,,0844243-000,93013260247,0.975,1,0,1
2179,2024,11/26/2024 13:56,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475018,0.975,1,0,1
2180,2024,11/26/2024 14:45,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475016,0.975,1,0,1
2181,2024,11/26/2024 15:43,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475019,0.975,1,0,1
2182,2024,11/27/2024 9:46,60,WW60,CRG,SF1,FAIL,WR_ASS,RL1  wrong setting timer switch  upper position at 0.5s is correct,0708769-005,93024475023,0.975,0,1,0
2183,2024,11/27/2024 10:12,60,WW60,CRG,SF1,FAIL,ACS,T1 no output,0708769-005,93024475023,0.975,0,1,0
2184,2024,11/27/2024 13:18,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475025,0.975,1,0,1
2185,2024,11/27/2024 13:45,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475022,0.975,1,0,1
2186,2024,11/27/2024 14:26,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475023,0.975,1,0,1
2187,2024,11/27/2024 14:56,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475020,0.975,1,0,1
2188,2024,11/27/2024 14:57,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475023,0.975,1,0,1
2189,2024,11/27/2024 15:24,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475021,0.975,1,0,1
2190,2024,11/27/2024 15:48,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475024,0.975,1,0,1
2191,2024,11/27/2024 18:29,60,WW60,RMA,SF1,PASS,,,0524934-006,93024245136,0.975,1,0,1
2192,2024,11/28/2024 7:28,60,WW60,CRG,SF1,PASS,,,0524934-006,93024335068,0.975,1,0,1
2193,2024,11/28/2024 8:11,60,WW60,RMA,SF1,PASS,,,0849264-001,93024225092,0.975,1,0,1
2194,2024,11/28/2024 9:04,60,WW60,CRG,SF1,PASS,,,0524934-006,93024335071,0.975,1,0,1
2195,2024,11/28/2024 9:12,60,WW60,RMA,SF1,PASS,,,0831827-002,93016315236,0.975,1,0,1
2196,2024,11/28/2024 9:39,60,WW60,CRG,SF1,PASS,,,0524934-006,93024425008,0.975,1,0,1
2197,2024,11/28/2024 10:00,60,WW60,CRG,SF1,PASS,,,0731979-002,93024455056,0.975,1,0,1
2198,2024,11/28/2024 10:11,60,WW60,CRG,SF1,PASS,,,0731979-002,93024455056,0.975,1,0,1
2199,2024,11/28/2024 10:11,60,WW60,RMA,SF2,PASS,,,0831827-002,93016315236,0.975,1,0,1
2200,2024,11/28/2024 10:25,60,WW60,CRG,SF1,PASS,,,0731979-002,93024455056,0.975,1,0,1
2201,2024,11/28/2024 13:55,60,WW60,CRG,SF1,PASS,,,0524934-006,93024325078,0.975,1,0,1
2202,2024,11/28/2024 14:13,60,WW60,CRG,SF1,PASS,,,0524934-006,93024335070,0.975,1,0,1
2203,2024,11/28/2024 14:27,60,WW60,CRG,SF1,PASS,,,0524934-006,93024425010,0.975,1,0,1
2204,2024,11/28/2024 14:28,60,WW60,RMA,SF3,PASS,,,0831827-002,93016315236,0.975,1,0,1
2205,2024,11/28/2024 14:43,60,WW60,CRG,SF1,PASS,,,0524934-006,93024335069,0.975,1,0,1
2206,2024,11/28/2024 15:39,60,WW60,CRG,SF1,PASS,,,0708769-005,93024475026,0.975,1,0,1
2207,2024,11/29/2024 7:23,60,WW60,CRG,SF1,FAIL,ACS,CB8 Damage,0985417-000,93024475030,0.975,0,1,0
2208,2024,11/29/2024 8:59,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485000,0.975,1,0,1
2209,2024,11/29/2024 9:00,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485006,0.975,1,0,1
2210,2024,11/29/2024 9:16,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485008,0.975,1,0,1
2211,2024,11/29/2024 9:16,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485004,0.975,1,0,1
2212,2024,11/29/2024 9:49,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475027,0.975,1,0,1
2213,2024,11/29/2024 10:42,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475031,0.975,1,0,1
2214,2024,11/29/2024 10:50,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475032,0.975,1,0,1
2215,2024,11/29/2024 11:18,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475029,0.975,1,0,1
2216,2024,11/29/2024 13:06,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485001,0.975,1,0,1
2217,2024,11/29/2024 13:07,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485009,0.975,1,0,1
2218,2024,11/29/2024 13:15,60,WW60,RMA,SF1,PASS,,,0849263-001,93023365000,0.975,1,0,1
2219,2024,11/29/2024 13:43,60,WW60,RMA,SF1,PASS,,,0831827-002,93019455348,0.975,1,0,1
2220,2024,11/29/2024 13:45,60,WW60,RMA,SF2,PASS,,,0831827-002,93019455348,0.975,1,0,1
2221,2024,11/29/2024 14:25,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475034,0.975,1,0,1
2222,2024,11/29/2024 15:01,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475033,0.975,1,0,1
2223,2024,11/29/2024 15:41,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475028,0.975,1,0,1
2224,2024,11/29/2024 18:04,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485002,0.975,1,0,1
2225,2024,11/29/2024 18:04,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485005,0.975,1,0,1
2226,2024,11/29/2024 18:18,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475036,0.975,1,0,1
2227,2024,11/30/2024 14:14,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485003,0.975,1,0,1
2228,2024,11/30/2024 14:14,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485007,0.975,1,0,1
2229,2024,11/30/2024 14:33,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485011,0.975,1,0,1
2230,2024,11/30/2024 14:33,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485010,0.975,1,0,1
2231,2024,11/30/2024 14:49,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475040,0.975,1,0,1
2232,2024,11/30/2024 15:00,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485013,0.975,1,0,1
2233,2024,11/30/2024 15:01,60,WW60,CRG,SF1,PASS,,,0849263-001,93024485012,0.975,1,0,1
2234,2024,11/30/2024 15:23,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475039,0.975,1,0,1
2235,2024,11/30/2024 15:33,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475037,0.975,1,0,1
2236,2024,11/30/2024 15:47,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475035,0.975,1,0,1
2237,2024,11/30/2024 15:56,60,WW60,CRG,SF1,PASS,,,0985417-000,93024475038,0.975,1,0,1
2238,2024,11/30/2024 18:00,60,WW60,CRG,SF1,PASS,,,0831827-002,93019325493,0.975,1,0,1
2239,2024,11/30/2024 18:12,60,WW60,RMA,SF1,PASS,,,0849263-001,93024305158,0.975,1,0,1
2240,2024,12/2/2024 9:03,61,WW61,RMA,SF1,PASS,,,0524934-006,93024325074,0.975,1,0,1
